target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr2	71526122	71531023	chr2	73277520	73281407	hs245	5.52	CF	chr2	71530856	71543057	Dlx1as	167
chr2	71526122	71531023	chr2	73277520	73281407	hs245	8.26	HB	chr2	71519656	71540657	Dlx1, Dlx1as	4901
chr2	71526122	71531023	chr2	73277520	73281407	hs245	8.26	HB	chr2	71530856	71543057	Dlx1as	167
chr2	71526122	71531023	chr2	73277520	73281407	hs245	9.4	NT	chr2	71519656	71540657	Dlx1, Dlx1as	4901
chr2	71526122	71531023	chr2	73277520	73281407	hs245	9.4	NT	chr2	71530856	71543057	Dlx1as	167
chr2	71526122	71531023	chr2	73277520	73281407	hs245	9.51	FB	chr2	71519656	71540657	Dlx1, Dlx1as	4901
chr2	71526122	71531023	chr2	73277520	73281407	hs245	9.51	FB	chr2	71530856	71543057	Dlx1as	167
chr2	71531024	71534415	chr2	73266458	73270417	hs860	13.56	MB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	13.56	MB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	13.56	MB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73266458	73270417	hs860	19.03	TK	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	19.03	TK	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	19.03	TK	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73266458	73270417	hs860	21.45	NT	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	21.45	NT	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	21.45	NT	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73266458	73270417	hs860	7.77	TL	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	7.77	TL	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	7.77	TL	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.7	CF	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.7	CF	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.7	CF	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.86	HB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.86	HB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73266458	73270417	hs860	9.86	HB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	11.62	HB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	11.62	HB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	11.62	HB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	13.99	FL	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	13.99	FL	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	13.99	FL	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	17.28	TL	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	17.28	TL	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	17.28	TL	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.25	FB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.25	FB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.25	FB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.44	HL	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.44	HL	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	5.44	HL	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	6.22	MB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	6.22	MB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	6.22	MB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.46	TK	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.46	TK	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.46	TK	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.81	NT	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.81	NT	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73274775	73277519	hs953	9.81	NT	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.08	NT	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.08	NT	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.08	NT	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.54	MB	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.54	MB	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.54	MB	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.62	TK	chr2	71519656	71540657	Dlx1, Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.62	TK	chr2	71530856	71543057	Dlx1as	3391
chr2	71531024	71534415	chr2	73277520	73281407	hs245	6.62	TK	chr2	71533256	71552257	Dlx1as, Dlx2	1159
chr2	71534416	71539418	chr2	73266458	73270417	hs860	17.21	HB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	17.21	HB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	17.21	HB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	18.24	HL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	18.24	HL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	18.24	HL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	19.1	FL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	19.1	FL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	19.1	FL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	22.19	CF	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	22.19	CF	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	22.19	CF	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	30.51	MB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	30.51	MB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	30.51	MB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	31.86	TL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	31.86	TL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	31.86	TL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	32.26	TK	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	32.26	TK	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	32.26	TK	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	36.63	NT	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	36.63	NT	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	36.63	NT	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	5.1	HR	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	5.1	HR	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73266458	73270417	hs860	5.1	HR	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	10.87	HL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	10.87	HL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	10.87	HL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	14.35	FL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	14.35	FL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	14.35	FL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	15.84	HB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	15.84	HB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	15.84	HB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	16.94	CF	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	16.94	CF	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	16.94	CF	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	23.11	NT	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	23.11	NT	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	23.11	NT	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.45	TK	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.45	TK	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.45	TK	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.82	MB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.82	MB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	26.82	MB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	40.42	TL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	40.42	TL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	40.42	TL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	9.43	HR	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	9.43	HR	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73274775	73277519	hs953	9.43	HR	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	12.86	TL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	12.86	TL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	12.86	TL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.18	NT	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.18	NT	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.18	NT	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.69	TK	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.69	TK	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	13.69	TK	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.41	CF	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.41	CF	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.41	CF	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.4	MB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.4	MB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	6.4	MB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.03	HR	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.03	HR	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.03	HR	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.23	HB	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.23	HB	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.23	HB	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.89	FL	chr2	71519656	71540657	Dlx1, Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.89	FL	chr2	71530856	71543057	Dlx1as	5002
chr2	71534416	71539418	chr2	73277520	73281407	hs245	7.89	FL	chr2	71533256	71552257	Dlx1as, Dlx2	5002
chr2	71539419	71543005	chr2	73266458	73270417	hs860	15.66	HB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	15.66	HB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	15.66	HB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.01	CF	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.01	CF	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.01	CF	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.24	FL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.24	FL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	16.24	FL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	17.4	MB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	17.4	MB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	17.4	MB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	18.5	NT	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	18.5	NT	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	18.5	NT	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	19.74	FB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	19.74	FB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	19.74	FB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	24.12	TL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	24.12	TL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	24.12	TL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	26.87	TK	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	26.87	TK	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	26.87	TK	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	6.51	HR	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	6.51	HR	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	6.51	HR	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	9.24	HL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73266458	73270417	hs860	9.24	HL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73266458	73270417	hs860	9.24	HL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.24	FL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.24	FL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.24	FL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.63	FB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.63	FB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	11.63	FB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.38	NT	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.38	NT	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.38	NT	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.83	HB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.83	HB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	15.83	HB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	16.06	HL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	16.06	HL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	16.06	HL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	20.57	TK	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	20.57	TK	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	20.57	TK	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	21.59	MB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	21.59	MB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	21.59	MB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	31.7	TL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	31.7	TL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	31.7	TL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.69	CF	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.69	CF	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.69	CF	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.74	HR	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.74	HR	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73274775	73277519	hs953	5.74	HR	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	10.98	NT	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	10.98	NT	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	10.98	NT	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	15.33	TK	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	15.33	TK	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	15.33	TK	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.91	MB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.91	MB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.91	MB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.93	FL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.93	FL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	6.93	FL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.48	TL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.48	TL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.48	TL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.59	HL	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.59	HL	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	7.59	HL	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	8.42	HB	chr2	71519656	71540657	Dlx1, Dlx1as	1238
chr2	71539419	71543005	chr2	73277520	73281407	hs245	8.42	HB	chr2	71530856	71543057	Dlx1as	3586
chr2	71539419	71543005	chr2	73277520	73281407	hs245	8.42	HB	chr2	71533256	71552257	Dlx1as, Dlx2	3586
chr2	71543006	71546341	chr2	73266458	73270417	hs860	11.38	NT	chr2	71530856	71543057	Dlx1as	51
chr2	71543006	71546341	chr2	73266458	73270417	hs860	11.38	NT	chr2	71533256	71552257	Dlx1as, Dlx2	3335
chr2	71543006	71546341	chr2	73266458	73270417	hs860	13.28	TK	chr2	71530856	71543057	Dlx1as	51
chr2	71543006	71546341	chr2	73266458	73270417	hs860	13.28	TK	chr2	71533256	71552257	Dlx1as, Dlx2	3335
chr2	71543006	71546341	chr2	73266458	73270417	hs860	14.15	TL	chr2	71530856	71543057	Dlx1as	51
